emotion,content
1,你好我想到的你说话
1,云浮2017年4月叠加包优惠活动同意办理叠加包号码赠送100元并批开目标数据
1,那好的谢谢
1,这个离我最近
1,已经开成功了呀
1,帮我开通十元流量谢谢
1,眉飞色舞
1,我们很熟
1,调好温度好使了D
1,那就办理20元的谢谢
1,您好青岛
1,添加5个谢谢
1,最好的手机
1,井井有条
1,哦哦谢谢不好意思麻烦了
1,还有赠送话费吧
1,好的我再試試謝謝
1,好的谢谢希望你们能在5月5号前帮我解决这个问题
1,无敌流量七日包活动
1,我想买旗舰版的
1,想问问最近有啥优惠
1,我直接复制和粘贴就搞定了
1,我爱你小和
1,嗯嗯好谢谢呢没事了我现在就出去办理
1,嗯好我带回看看
1,更多的优惠
1,那现在我可以享受互打免费了吗
1,您好宿州
1,请问那里有技师我想去做桑拿谢谢
1,强烈建议把会员之前作废的法宝复活
1,现在打也可以
1,宁光慈你好
1,我马上就来美女
1,没有了谢谢节日快乐辛苦您了
1,138套装享受188的
1,推荐APP
1,小和祝你开心
1,好谢谢提醒再见
1,畅行专享接送机产品行李规定
1,你好公司组织去从化两天一夜游有什么好推荐的吗
1,你好我明天想买长春到南宁的车票
1,我要加入新势力加油站
1,你好滁州
1,您好我预定后机票怎么到我手谢谢
1,那好谢谢您了
1,好的那我知道了谢谢哈
1,享受什么优惠服务比如
1,你好可以改签嘛
1,你要随叫随到
1,暫時不用謝謝
1,谢谢李局欢迎来平乡
1,没有了谢了你工号多少
1,哦知道了谢谢我再去办理一下看下行不行
1,满意谢谢
1,钱收到谢谢了
1,请帮忙催一下谢谢
1,俺想和你聊天说句人话呗
1,比我的套餐还多流量
1,喔喔好的谢谢亲
1,帮我查一下5月份的通话时间和积分流量多少钱一MB谢谢
1,我要加油包
1,我有个问题请教你
1,我用的套餐好好的不用换
1,还行你呢
1,我抢票成功整么支付
1,生命不是因为年轻而精彩而是因为精彩才年轻
1,10分满意送1G
1,嗯呢没事
1,玩游戏轻轻松松我现在在乐h
1,没了节日快乐
1,帮我改成38飞享谢谢
1,您好过年好请问现在福田汽车ix系列购车有什么优惠
1,妈妈不用担心鑫鑫我一定会懂事的
1,收到了万分感谢
1,谢谢通知
1,我想了解一下而已
1,我爱你给我送话费
1,收到谢谢我现在正忙晚点回复您好友我的好朋友不
1,我是范冰冰今天我来酒店等你
1,习近平十分关心美韩的萨德部署的进展天天与特朗普通电话敦促尽快完成
1,笑死我了
1,那我现在这个宽带可以升级么
1,六月一号期待后天能见到你了
1,我想加买保险
1,亲们晚安世界晚安
1,小英我们今晚聊了二十元话费真能聊
1,刘老板五万元款已收到谢谢
1,很厉害
1,那你帮我办
1,流量加强版
1,按时还款提升1000
1,你们康明斯发动机是十万公里免费保养
1,来磨练自己
1,超喜欢
1,为什么也中奖了
1,客服吗你好
1,已收到十万元谢谢给你添麻烦了
1,我就想知道西门子冰箱的维修地址上海哪里
1,还有一g的省内呢微笑
1,规划很好改革改革和改革各个
1,哦哦行谢谢啦
1,五一劳动节快乐再见再见再见
1,亲们祝你们新年快乐Ε
1,周一早晨好我们是中医互联网平台提供中医在线体检的寻求合作
1,祝你们全体员工新年快乐
1,砖石卡优惠购票
1,我爱你老妈
1,2008254得胜
1,你好乐乐
1,谢谢你CXYE
1,对啊所以说改掉
1,哦这样的啊好的了解了谢谢
1,请将本机已设置的亲情号码发信息告诉我谢谢你
1,新年买车福利
1,帮我改了我就喜欢你了
1,多谢你小和
1,你好请在下午1315分到15点帮忙处理宽带无法上网问题谢谢
1,小和五一劳动节快乐
1,没有质量问题啊
1,您好我想开通这个天天发
1,好谢谢88
1,我想要一个跟你一样的机器人
1,机票预订成功
1,我爱你爱着你就像老鼠爱大米
1,好了谢谢你哈玫瑰
1,我会美言你
1,推荐红包
1,是的是的是的明白吗
1,尊敬的客户您好您已成功订购由深圳市中青合创传媒科技有限公司提供的中国时刻业务
1,你马上有仔
1,好的明白了谢谢您暂时没有其他问题了
1,好的试试吧
1,收到了兄弟谢谢
1,兄弟收到了谢谢你帮助
1,谢谢康撒哈密达
1,请帮我叫个师傅我是望城这边的客户谢谢
1,没有问题了等下给你10086个赞再见
1,好的容我再考虑没什么问题了谢谢
1,我爱你小故娘你我很爱你
1,指尖上商机微服务兴起
1,目前vivo最好的手机
1,好的那我到时再看吧谢谢
1,帮我取消短号套餐月租谢谢
1,好的那就帮我办理吧
1,好的谢谢不打扰你了AA
1,喔好谢谢
1,你比我还清楚
1,支持电信卡
1,请把五月份话费菜当祥细打给我谢谢你
1,复合肥朝服看帅哥多喝点热水
1,好P
1,可以改这个吧
1,嗯嗯服务好
1,表妹QQ你犸空间有美图
1,好的我去服务厅查询谢谢哦
1,多好的哈她是不是等级睇卡电话地蛋糕店蛋糕店
1,我好喜欢你呀Ω
1,没什么了谢谢亲
1,讲重点
1,好的就是说随时都可以改对吧
1,收到短信了吗我很想念你老公
1,知了谢谢
1,赞了亲在线客服在此恭候多时戳GD10086CN10ZXKF链接进入中国移动
1,没有了服务态度满分棒棒哒
1,兄弟啊收到了谢谢
1,伟大
1,我想要办理那个10元2个G那个套餐
1,5元随意玩下个月才取消那这个月还可以玩
1,每个月一个手机号一次这个我知道
1,那也好我好直接的
1,首住优惠
1,K8436是准时到达合肥么么哒安庆
1,早安哈
1,我特别特别爱你
1,手机好用了一年多一个月有50多元的套餐可以换什么手机吗
1,今生爱的就是你
1,我想去武汉
1,加这个号码的短号网说可以
1,叔叔熟
1,知道啦谢谢服务
1,送我个么么哒我就给你满分AA
1,好想你哦老公
1,好的先谢谢你了
1,帮我解绑下会员谢谢
1,我想开通那个70块的流量套餐
1,没有了可以
1,高级的客服
1,在吗亲我想升级4G
1,没有什么事了谢谢
1,好知道微笑
1,那就行没事了谢谢
1,就换这个套餐吧谢谢
1,我爱你认识你真好可以帮我充50话费
1,2386855275知心爱人
1,你好达州
1,没有了谢谢啊
1,现在还那么忙要注意身体天气很热要防署
1,那个划算嘛
1,嘴很甜嘛
1,fontfacequot隶书quot已经办理成功了font
1,没事了谢谢了微笑
1,我想预定深圳向西村的店能给我个地址吗
1,新势力站加油
1,谢谢您联通敦
1,B014明天我要买入东吴证券
1,不用了想听你说个笑话
1,人家好
1,mr我爱你
1,谢谢你阿美女
1,想通过微信通道积分预订可以吗别让我操心就可以了
1,哦那我再看看谢谢你了
1,谢谢呐
1,你好娄底
1,哈哈哈好开心
1,靓女你好取消5元随意玩流量谢谢
1,我对中国移动非常满意十分
1,您好湛江
1,收到了谢谢老板
1,我想升级可以吗3G转4G可以吗
1,好的呢谢谢你啦
1,他们好好的
1,这样也可以
1,我也想哦
1,系统提示升级
1,好明天接着找你
1,高你好
1,兄弟情深
1,你帮一下忙
1,要北京赞你们这个组织有点用途啊台湾要你们来解放
1,进军贵阳
1,你先退出我给你点赞
1,那好吧谢谢了
1,我同桌唱歌好像鬼叫好像很好听那样
1,是的确认
1,好的吧谢谢啦
1,AA赶紧的
1,你好吗呵可
1,你是我失散多年的哥哥
1,好吧那还是不换了不好意思谢谢你
1,希望能帮解决问题
1,亲您可以把我这个月的余额发给我不谢谢
1,有招没招六福喜事
1,睡觉晚安
1,我想要大点的手机
1,财富的风水宝地企业的活力引擎
1,请帮我查询一下话费谢谢
1,嘿嘿我是美丽的公主王子
1,客户号是对的
1,钱收到啦谢谢爸爸
1,暂时没了谢谢你
1,每天不是打电话就是发短信你们也太敬业了吧
1,好好我们定用联通卡号谢谢你们真诚服务
1,帮我咯
1,现在办理马上生效
1,收到谢谢这是宋韦电话
1,满意领10
1,好没了谢谢帮忙
1,我的立场非常坚定
1,五一节快乐我要充话费谢谢
1,来个不敏感的
1,我想开通创业创业板
1,Nice
1,谢谢您配
1,你好舟山
1,穷则独善其身达则兼善天下
1,谢谢了没了要评价吗
1,可以给我讲个笑话吗
1,收到周末愉快
1,确定l
1,收到谢谢那个
1,我的票约定成功了
1,靓女你过来花都玩吧一
1,好的这样解释就明白了
1,你好黄石
1,那你笑吧
1,啊那太谢谢你了
1,101亲爱的我只爱你
1,客气的
1,好的我不取消了
1,老公你在干嘛我想你了
1,余额查询cxye签名你的幸福是我最好的礼物
1,谢谢没什么问题了微笑
1,一笑而过
1,我爱你一万年
1,那你忙吧我问候小和而尔
1,你好我要办理开通借钱神器
1,弄个最便宜的流量套餐就好
1,谢谢啦很满意你的服务
1,暂时不需要先谢谢
1,1快快乐乐
1,我的这个是属于4G飞享套餐是可以的是吧
1,总台几乎你好吗你好吗你好吗你
1,我本来就是美女
1,不过我们可以做个好朋友呀
1,服务很好点赞
1,以前都是很快的
1,嘻嘻我怎么辣么萌哒哒的
1,哦那行谢谢你有时间聊
1,可以说明白一点
1,我的流量信息请按每周一发送都可以谢谢
1,不用了谢谢请问有短信提醒么
1,儿子谢谢钱收到
1,好的謝啦謝
1,2000元已收到谢谢
1,一定会
1,高兴说
1,那就好那谢谢了
1,你好2月份请为本机改为30元流量谢谢了
1,中国平安很高兴为您服务如您还有疑问可致电4001000800工号610291姓名郑进
1,你好有什么好的流量套餐推荐
1,您好请问东航济州办事处的电话是多少啊谢谢
1,为何你的话如此有道理
1,好爱你真的
1,我答应
1,没有了一大早感觉到这种温暖好评
1,成功显示出票了
1,好了我知道了
1,OK我知道了谢谢
1,客户关系修复
1,正确的是崔小龙
1,评分9人工服务工号8301谢谢你
1,哥哥呵呵还好还好
1,电信的也不赖还能免费用三年
1,好的試下thank
1,不用举手之劳
1,回的去就好了
1,好的谢谢你的服务微笑
1,找不到毛病我这可是新车啊
1,没有啦谢谢你每天这么辛苦为人民服务
1,我长得那么帅
1,这样说才对
1,这样才能赚到积分
1,请问本机话费剩余多少谢谢你了LLOVEYOU
1,如果可以拜托帮我们跟进谢谢你了
1,好来自OPSSON智能手机
1,秋梅你好
1,你好有个问题想了解下有空嘛你
1,天长地久周启生
1,同意了啊
1,祝你五一快乐
1,那就是有效了
1,对四月份对的
1,处錪礼貌的微笑
1,懂得
1,帮忙查一下谢谢
1,嗯辛苦了祝工作愉快
1,帮我查看下还没退回的就继续派我给的地址没错的
1,hello你好你好
1,我想拉
1,哈喽您好
1,享受一爱心一拥抱
1,同意YY
1,恩暂时没有了谢谢
1,满意评十
1,不急不急
1,好的谢谢了亲
1,care
1,好香戴
1,事在人为
1,在友谊那边弯进去再弯一个弯环境很不错
1,收到了谢谢小李
1,下次来咨询就简单点
1,好我再試試THANKS
1,哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈哈
1,嗯清楚啦
1,48小时谢谢您晕
1,我记得密码没错应该是没有错啊
1,照优惠
1,行呢
1,知道了祝你生活愉快再见
1,没有了谢谢你们的服务
1,你好请帮我取消9元流量套餐谢谢
1,你好我明天过来做保养可以吗
1,我也爱上你
1,好的那你帮我改吧谢谢了
1,她爱我
1,谢谢亲
1,我办好了谢谢
1,价格好像便宜
1,开个玩笑啦
1,介绍详细点
1,睡了不为难你了
1,李姐收到了谢谢啊
1,谢谢你的热情答复
1,你好可爱说啥吗
1,好的人
1,收到了有空来玩
1,谢拜
1,经你好你好你好你好
1,好吧辛苦了
1,我想和你上床了
1,够用的帮我取消了吧
1,干净利落来自OPSSON智能手机
1,你好可以改签
1,我爱老公
1,好我懂了谢了
1,189224oo234王小姐您好想死你了
1,你好帮忙取消流量谢谢
1,那我再去核实一下谢谢哈
1,恭喜广哥喜当爹
1,知道了啦去忙吧么么哒
1,钱已经转到我的帐号谢谢你
1,你好我能不能换成下铺因为我带小孩谢谢
1,呃呃呃你们好厉害
1,哦那就好谢谢
1,知道了那你快点哟
1,您好请问600239套7月了现在怎么样操作谢谢
1,有缘人
1,嗯嗯好谢谢啦
1,大家都好
1,不用了多谢
1,好的谢了妹纸
1,我原谅你了
1,哦好吧谢谢
1,嗯嗯那就可以升级了
1,我爱你天天酷跑
1,寻求正义
1,不是啊满分问题我退出了在哪点赞啊
1,好的非常感谢我考虑下安装哪种
1,我想要了解一下2017极光套餐
1,我想要买一台冰箱
1,没什么了谢谢您的答复微笑
1,可以领取了吗
1,那你做我女朋友好啦
1,我在青阳迅达电器购买的能否维修谢谢
1,哦那个我知道
1,收到谢谢亲
1,有意思有意思
1,满意伻十分
1,我家小泼妇嘿嘿
1,帮我退了吧不知道怎么订的谢谢ω
1,原地复活我们又有流量了啊啊啊啊啊
1,收到一万元整谢谢
1,嗯嗯好想试试你能帮我换吗还是要在线换呢
1,你能帮我充点话费麽我会万分感谢你
1,好的妹子
1,那我明白了谢谢亲
1,您好郑州
1,祝您生活愉快
1,滿意10分
1,先把你们的主业做好再说
1,我想你送一点流量给我用
1,小E晚上好
1,额好的
1,书香鹏程
1,可以帮我升级流量
1,更多功能
1,新年嗨皮顾杰
1,可以改吗这样没问题吧
1,购票成功了也有取票号了
1,那每个月来算确实比没送的划算很多
1,我需要x510t的升级包
1,有的时候也不做焊工就平地作业无危险的
1,不谢是你们做的好
1,你能帮我取消咪咕阅读所有业务谢谢
1,当然是6开头
1,害羞谢谢没事
1,服务提醒尊敬的用户
1,小时候幸福很简单长大了简单很幸福
1,没有了谢谢那我的短号是多少啊
1,现在有优惠套餐
1,好注意安全
1,1老婆今天和我出去走走好吗我想你了
1,我想和他结婚
1,哦帮我查一下谢谢
1,懂了懂了
1,好我试试希望可以
1,阜新泡子买票好事吗
1,精致洗车
1,哦陆续兔兔Hi好
1,O我没事别担心
1,你们也应该解决了啊
1,怎样查询航班时刻谢谢
1,待会给你10086赞
1,嗯那没事了
1,要两元加油包谢谢
1,希望能尽快达到这个美好的目标
1,好的确定取消
1,那我直接致電服務熱線謝謝
1,好的谢谢我现在有一个香港电话打急
1,好的我试一下感谢
1,快快快
1,你喜欢夏天麻
1,嗯嗯需要哦
1,好的谢谢你的帮助
1,那我也想你
1,我是好人
1,那好你帮我定
1,我想更改套餐有什么选择推荐一下吗
1,就是流量好快
1,圣道霸强
1,你说最爱我
1,厕所能够交朋友
1,好的晚安
1,帅哥小姐
1,中国移动可以
1,乖乖乖好好干花果山丹尼斯
1,补足
1,可以你给我换吧
1,真的才高八斗
1,黑白分明
1,满意评10分的
1,这样啊微笑
1,好的知道了谢谢你啦
1,福田汽车跨年送惊喜
1,节日快乐我为什么没有上月剩下来的流量
1,时尚先生
1,请同志给我开通为谢
1,没有了谢谢你呀
1,好点查询再发截个图给你
1,妈咪同我整的好好多
1,手机运营商服务密码我都记得
1,我每次都评分十分满意是不是我也有流量送啊
1,呵呵我想办业务
1,我到家了你路上注意安全
1,好的谢谢你呢
1,有不过已经全部还清了
1,嗯举手之劳再见
1,我重置通讯密码成功
1,舒舒服服一个家
1,不要紧
1,好的那现在帮我更改吧谢谢
1,应该休息了吧呵呵
1,不打扰了再见
1,噢没有的房间里面的卫生打扫很好
1,谢谢新年快乐龙马精神
1,早安小坏蛋宝贝
1,没什么了88给力
1,良心
1,你真是天生丽质
1,网线也是OK的
1,长得好看吗
1,您好赤峰
1,所以我是符合的
1,便宜的流量
1,那谢谢你把我开的十块啊
1,偷笑一疑问OK
1,满意服10
1,寻找最勤快小伙伴拿话费奖励的卖点
1,声音好甜美
1,不会再上当了啊
1,好吧再试试
1,服务好好噢
1,好谢谢呀
1,你答应再给我讲个笑话
1,三妹不要太累注意身体不要湖思乱想好好争息老公爰
1,给你提个建议
1,我很爱你你知道吗
1,我升级没有错吧
1,好知道了麻烦你了谢谢你
1,白日梦当然是免费往返机票啦我想去罗马还想和机长合影
1,努力
1,这样啊好的谢谢你了
1,102904尊敬的客户您已成功订购三天三夜周末狂欢包内含10G省内通用流量生效时间05
1,我看见了她说你比较重要对宇浩说的
1,我要寻找遗失物品
1,不出动静我小姑不出主意老有能耐了
1,w她明天被窝七点你就是多贺喜出
1,麻烦你帮我查询一下可以吗谢谢
1,嗯对就它
1,暂时不用了谢谢
1,心哈哈哈太冒险
1,哦那我明白了没什么事了
